APN,totVal_m2,area_m2,LU_Desc,yrBuilt,taxAmt,assdsYr,assdLndVal,assdImpVal,assdTotVal,bestRectL,bestRectW,bestRectA,bestScore,area_sqf,adu_type,lng,lat,address
063253430,1060.292792,532.3831346,Single Family Residential,1952,7439.42,2015,282241,282241,564482,14.63026553,8.592707068,125.713586,0.769,5730.5188225209395,attached,-122.13912323,37.4692183,"2328 Cooley Ave, East Palo Alto, CA 94303, USA"
063201300,512.7323385,497.0507629,Single Family Residential,1989,4162.86,2015,127427,127427,254854,10.95791453,6.551205821,71.78755343,0.404,5350.20470677931,none,-122.14211202,37.46915044,"569 Runnymede St, East Palo Alto, CA 94303, USA"
063162100,661.3822453,484.8391414,Single Family Residential,1947,4875.64,2015,209709,110955,320664,10.60483309,5.59668886,59.3519512,0.192,5218.76003411546,none,-122.14919865,37.4688652,"2256 Poplar Ave, East Palo Alto, CA 94303, USA"
063253580,387.0982421,1278.125153,Single Family Residential,1953,6684.26,2015,224568,270192,494760,16.59942166,16.59942166,275.5407993,0.923,13757.6113343767,detached,-122.13853224,37.46883426,"1 Blue Jay Ct, East Palo Alto, CA 94303, USA"
063171120,459.4786513,466.4721623,Single Family Residential,1954,3724,2015,107167,107167,214334,15.74857345,3.078668493,48.48463688,-1,5021.05970778097,none,-122.14832137,37.46887215,"2246 Ralmar Ave, East Palo Alto, CA 94303, USA"
063196050,79.5527491,464.5219734,Single Family Residential,1951,1802.82,2015,9268,27686,36954,12.81897749,8.476889346,108.6650537,0.692,5000.0680694802595,none,-122.14444654,37.46866359,"430 Runnymede St, East Palo Alto, CA 94303, USA"
063161330,641.0919724,465.6835725,Single Family Residential,1947,4636.08,2015,149273,149273,298546,14.05097071,6.897338003,96.91429425,0.577,5012.57140603275,none,-122.14976982,37.46866311,"2247 Poplar Ave, East Palo Alto, CA 94303, USA"
063264270,470.8555497,482.6745701,Single Family Residential,1953,3864.12,2015,113635,113635,227270,18.62470604,5.086133607,94.72774332,-1,5195.460805099389,none,-122.13178848,37.46882802,"1015 Runnymede St, East Palo Alto, CA 94303, USA"
063253460,959.0943272,613.9583807,Single Family Residential,1952,1797.8,2015,477167,111677,588844,13.44309263,11.45830245,154.0350212,0.692,6608.58661401673,attached,-122.13911038,37.46880251,"2316 Cooley Ave, East Palo Alto, CA 94303, USA"
063161060,581.4977113,456.4437569,Single Family Residential,1952,4200.34,2015,156642,108779,265421,7.976673666,5.950045276,47.46156947,0.192,4913.114954895909,none,-122.15017068,37.46844559,"2238 Menalto Ave, East Palo Alto, CA 94303, USA"
062242160,60.60615337,620.1845507,Single Family Residential,1950,2130.7,2015,9268,28319,37587,9.637902322,7.375737332,71.08663595,0.346,6675.60448527973,attached,-122.15180726,37.46835736,"1003 Bradley Way, East Palo Alto, CA 94303, USA"
063252180,509.0218474,712.3878904,Single Family Residential,1954,5330.08,2015,146103,216518,362621,15.1606841,10.23136485,155.1144905,0.769,7668.072013476559,detached,-122.13848973,37.46826311,"736 Runnymede St, East Palo Alto, CA 94303, USA"
063173110,357.9830063,557.4342817,Single Family Residential,1979,3563.9,2015,99776,99776,199552,13.53870763,8.361144253,113.1990875,0.692,6000.16686479063,attached,-122.14648746,37.46800954,"2281 Dumbarton Ave, East Palo Alto, CA 94303, USA"
063302120,436.2213609,851.3154864,Single Family Residential,2010,5424.74,2015,185681,185681,371362,16.60195547,11.27388196,187.1684863,0.923,9163.47476406096,detached,-122.14253353,37.46807835,"2242 Euclid Ave, East Palo Alto, CA 94303, USA"
063195090,56.29746408,658.2001624,Single Family Residential,1938,1726.94,2015,9553,27502,37055,19.1722372,6.96510437,133.5366331,0.75,7084.800728057359,attached,-122.14428314,37.46796975,"430 Oakdale Ave, East Palo Alto, CA 94303, USA"
063331150,430.7796567,577.227815,Single Family Residential,1938,4059.84,2015,124329,124329,248658,11.63618708,8.940567774,104.0341192,0.615,6213.222477878499,attached,-122.14107592,37.4681006,"2284 University Ave, East Palo Alto, CA 94303, USA"
063198080,48.49219756,409.5916663,Single Family Residential,1946,1617.7,2015,8930,10932,19862,11.37971908,9.800198335,111.523504,0.538,4408.80373688657,none,-122.14367454,37.46781272,"2282 Glen Way, East Palo Alto, CA 94303, USA"
063195070,450.4254347,464.3609882,Single Family Residential,1947,3591,2015,104580,104580,209160,14.6455912,5.950045276,87.14193072,0.389,4998.33524088598,none,-122.14455282,37.46779637,"2272 Lincoln St, East Palo Alto, CA 94303, USA"
063332400,99.92089149,487.8559355,Single Family Residential,1946,1930.56,2015,8750,39997,48747,13.62182023,11.3975706,155.2556577,0.692,5251.232504128449,none,-122.13967522,37.46789398,"2281 Cooley Ave, East Palo Alto, CA 94303, USA"
063162410,240.4332892,491.221496,Single Family Residential,1933,2604.8,2015,48991,69115,118106,15.25840082,6.897338003,105.2423479,0.635,5287.4590607944,none,-122.14910822,37.46773189,"2211 Ralmar Ave, East Palo Alto, CA 94303, USA"
063161400,253.5620218,473.5567224,Single Family Residential,1936,2526.12,2015,48027,72049,120076,15.2469102,5.113626422,77.96700283,-1,5097.31720424136,none,-122.14998643,37.46772015,"2205 Poplar Ave, East Palo Alto, CA 94303, USA"
063332140,76.73595805,479.6056625,Single Family Residential,1947,1801.18,2015,9268,27535,36803,13.67882736,8.361144253,114.3706487,0.692,5162.42739058375,none,-122.14004086,37.46765302,"2274 Capitol Ave, East Palo Alto, CA 94303, USA"
063341500,283.9245974,465.7645065,Single Family Residential,1953,2757.9,2015,42868,89374,132242,12.31979643,12.2071801,150.3899738,0.615,5013.442571515349,none,-122.13053766,37.46777863,"2269 Pulgas Ave, East Palo Alto, CA 94303, USA"
063341340,1102.447105,519.5623424,Single Family Residential,1963,7606.38,2015,286395,286395,572790,9.166672554,8.21224916,75.27899898,0.462,5592.51709735936,attached,-122.1308226,37.46772959,"2345 Connolly Way, East Palo Alto, CA 94303, USA"
063341320,56.36632746,785.9124765,Single Family Residential,1963,1509.4,2015,8254,36045,44299,12.14788387,9.755746259,118.5116726,0.615,8459.48330579835,detached,-122.1309757,37.46765644,"2335 Connolly Way, East Palo Alto, CA 94303, USA"
063341330,85.28185963,521.3769985,Single Family Residential,1963,1807.2,2015,8254,36210,44464,11.19337772,7.38808326,82.69760656,0.404,5612.04987415415,attached,-122.13100263,37.4674999,"2325 Connolly Way, East Palo Alto, CA 94303, USA"
063195150,1415.124132,461.8011842,Single Family Residential,1956,6350.78,2015,326753,326753,653506,13.91056779,8.104838714,112.7429084,0.692,4970.78176661038,none,-122.144304,37.46734696,"2259 Glen Way, East Palo Alto, CA 94303, USA"
063195030,698.8779785,215.6828583,Single Family Residential,1954,2958.2,2015,75368,75368,150736,6.786678343,6.185735518,41.98059728,-1,2321.58871845537,none,-122.14465097,37.46735705,"2248 Lincoln St, East Palo Alto, CA 94303, USA"
063153140,285.3637682,464.5228819,Single Family Residential,1954,2761.32,2015,64663,67895,132558,13.56302295,9.428317698,127.8764893,0.692,5000.07784848341,none,-122.14838547,37.46706388,"2187 Addison Ave, East Palo Alto, CA 94303, USA"
063341140,507.3737209,959.2534654,Single Family Residential,1951,6496.98,2015,243350,243350,486700,17.44815439,10.29625283,179.6506089,0.923,10325.30837621906,detached,-122.13172034,37.46716968,"1045 Garden St, East Palo Alto, CA 94303, USA"
063151120,81.13892875,464.5242497,Single Family Residential,1950,1437.84,2015,9268,28423,37691,13.19093165,9.31235302,122.8386122,0.692,5000.09257134583,none,-122.15014149,37.4670434,"2177 Poplar Ave, East Palo Alto, CA 94303, USA"
063152140,733.5546735,459.7053392,Single Family Residential,1935,5054.94,2015,250196,87023,337219,11.94536615,10.97134139,131.0566901,0.615,4948.22230061488,none,-122.14926326,37.46705458,"2183 Ralmar Ave, East Palo Alto, CA 94303, USA"
063151030,823.4886011,250.5851322,Single Family Residential,1990,3637.58,2015,103177,103177,206354,7.505757786,5.113626422,38.38164133,-1,2697.27330448758,none,-122.15053529,37.46685338,"2200 Menalto Ave, East Palo Alto, CA 94303, USA"
063152070,131.089411,466.7577613,Single Family Residential,1952,2065.28,2015,34424,26763,61187,18.62470604,5.062647329,94.29031829,-1,5024.13386685707,none,-122.14966402,37.46683424,"2170 Poplar Ave, East Palo Alto, CA 94303, USA"
063186110,193.9625813,929.0348622,Single Family Residential,1980,3354.28,2015,49636,130562,180198,16.17677489,8.837250727,142.9582157,0.846,10000.03835323458,detached,-122.14453429,37.4666764,"444 Garden St, East Palo Alto, CA 94303, USA"
063345250,1186.502557,521.8067137,Single Family Residential,1956,2796.04,2015,334125,285000,619125,16.07112135,5.478957263,88.05298707,0.192,5616.67528559543,attached,-122.13140501,37.46665013,"2251 Terra Villa St, East Palo Alto, CA 94303, USA"
063153190,668.0180802,451.5835857,Single Family Residential,1946,4592.9,2015,150833,150833,301666,13.30681322,7.873173765,104.7668527,0.692,4860.80055811623,none,-122.14853988,37.46638962,"2161 Addison Ave, East Palo Alto, CA 94303, USA"
063153270,221.1687066,436.6530939,Single Family Residential,1947,2371.6,2015,33746,62828,96574,13.93926446,5.832234498,81.29705906,0.389,4700.0902374302095,none,-122.14893987,37.46617302,"2152 Ralmar Ave, East Palo Alto, CA 94303, USA"
063186160,472.1563122,914.3073784,Single Family Residential,1947,6078.2,2015,215848,215848,431696,20.40818383,6.365587622,129.9100824,0.385,9841.51319035976,detached,-122.14398192,37.46603609,"475 Bell St, East Palo Alto, CA 94303, USA"
063383050,84.98036776,494.6201235,Single Family Residential,1952,1780.86,2015,9268,32765,42033,10.40394935,9.31235302,96.88524918,0.538,5324.04154734165,none,-122.12994831,37.46627209,"2240 Pulgas Ave, East Palo Alto, CA 94303, USA"
063302290,234.9889143,768.9043568,Single Family Residential,1948,3359.52,2015,90342,90342,180684,20.40818383,6.365587622,129.9100824,0.385,8276.40960615952,detached,-122.14229593,37.46594396,"565 Bell St, East Palo Alto, CA 94303, USA"
063332040,280.1827029,577.3946726,Single Family Residential,1952,3077.78,2015,42868,118908,161776,13.21800851,10.82208199,143.0463719,0.692,6215.01851639914,attached,-122.14006253,37.46613862,"2220 Capitol Ave, East Palo Alto, CA 94303, USA"
063342270,548.7447259,494.5942753,Single Family Residential,1946,4342.14,2015,135703,135703,271406,10.89181928,9.544342433,103.9552529,0.538,5323.76331990167,none,-122.13047957,37.46624365,"2225 Pulgas Ave, East Palo Alto, CA 94303, USA"
063302280,347.7406775,793.7984189,Single Family Residential,1917,4315.32,2015,216451,59585,276036,14.16674529,8.220781369,116.4617157,0.769,8544.36680119771,detached,-122.14211781,37.46593801,"555 Bell St, East Palo Alto, CA 94303, USA"
063342190,963.0751327,563.6507283,Single Family Residential,1953,7281.98,2015,271419,271419,542838,15.74634753,7.988968447,125.7970736,0.846,6067.08007434837,attached,-122.13083719,37.4662375,"2236 Terra Villa St, East Palo Alto, CA 94303, USA"
063345280,523.2060857,510.5903912,Single Family Residential,1953,4295.96,2015,133572,133572,267144,14.88630214,6.781511477,100.9516288,0.577,5495.9439118376795,none,-122.13139368,37.46623096,"2235 Terra Villa St, East Palo Alto, CA 94303, USA"
063172150,255.3738014,396.2544295,Single Family Residential,1952,2498.6,2015,43083,58110,101193,12.70306073,8.617961819,109.4744923,0.615,4265.24305369505,none,-122.14737819,37.46929274,"2262 Addison Ave, East Palo Alto, CA 94303, USA"
063171160,727.5034918,274.3849373,Single Family Residential,1929,3564.58,2015,99808,99808,199616,10.23889925,7.270432627,74.44122716,0.346,2953.4520266034697,none,-122.14822009,37.46931408,"2260 Ralmar Ave, East Palo Alto, CA 94303, USA"
062242090,494.6733496,609.8286884,Single Family Residential,1950,5067.88,2015,197643,104023,301666,19.03204285,8.163445287,155.3670405,1,6564.13501906876,attached,-122.15166345,37.46918608,"1023 Bradley Way, East Palo Alto, CA 94303, USA"
063197290,1210.041582,559.3526783,Single Family Residential,1951,6955.56,2015,338420,338420,676840,12.13575879,5.478957263,66.49130375,0.192,6020.8162939533695,attached,-122.14389556,37.46932817,"2317 Glen Way, East Palo Alto, CA 94303, USA"
063162130,923.2515935,467.3157383,Single Family Residential,1988,6146.8,2015,169316,262134,431450,11.31113057,5.008350903,56.65011101,-1,5030.13987548737,none,-122.14910727,37.46926398,"2272 Poplar Ave, East Palo Alto, CA 94303, USA"
063161120,770.5045021,464.5164292,Single Family Residential,1952,5202.1,2015,259272,98640,357912,14.39842306,7.617015202,109.6730074,0.577,5000.00839226588,none,-122.14998547,37.46925303,"2264 Menalto Ave, East Palo Alto, CA 94303, USA"
063171530,427.0515766,678.2834108,Single Family Residential,1995,4539.86,2015,183559,106103,289662,18.62470604,5.062647329,94.29031829,-1,7300.974805510119,attached,-122.14828311,37.46903859,"2250 Ralmar Ave, East Palo Alto, CA 94303, USA"
062242200,51.32951685,622.7021402,Single Family Residential,1949,1969.8,2015,9268,22695,31963,19.03204285,8.163445287,155.3670405,1,6702.70356689878,attached,-122.15216361,37.46897912,"1020 Laurel Ave, East Palo Alto, CA 94303, USA"
062221110,299.1143295,554.0523595,Single Family Residential,1949,3518.56,2015,42868,122857,165725,7.858913987,6.786678343,53.33592136,-1,5963.76419242205,attached,-122.15352349,37.46888447,"223 Holland St, East Palo Alto, CA 94303, USA"
063161090,132.1741945,453.8480468,Single Family Residential,1947,1679.32,2015,33746,26241,59987,18.62470604,5.062647329,94.29031829,-1,4885.17499095052,none,-122.15007814,37.46884708,"2250 Menalto Ave, East Palo Alto, CA 94303, USA"
063197320,87.99117257,391.6415589,Single Family Residential,1948,1698.84,2015,8757,25704,34461,10.63585784,10.03208738,106.6998552,0.538,4215.59057584371,none,-122.14394961,37.4689285,"2305 Glen Way, East Palo Alto, CA 94303, USA"
062242180,960.7614732,602.9956614,Single Family Residential,2004,7998.28,2015,49466,529869,579335,18.62470604,5.062647329,94.29031829,-1,6490.58499974346,attached,-122.15220998,37.46877672,"1012 Laurel Ave, East Palo Alto, CA 94303, USA"
063199050,468.2470555,464.519739,Single Family Residential,1950,3758.4,2015,108755,108755,217510,14.99890105,5.478957263,82.17833782,0.192,5000.0440186221,none,-122.14342569,37.4689248,"2310 Glen Way, East Palo Alto, CA 94303, USA"
063210360,445.4761257,809.8121968,Single Family Residential,1947,5309.82,2015,180376,180376,360752,20.40818383,6.365587622,129.9100824,0.385,8716.73750513552,detached,-122.14099338,37.46871115,"2300 University Ave, East Palo Alto, CA 94303, USA"
063264170,75.97230365,500.8930646,Single Family Residential,1953,1637.76,2015,9268,28786,38054,13.09009961,6.786678343,88.83829551,0.519,5391.56285804794,none,-122.13103227,37.4688556,"1057 Runnymede St, East Palo Alto, CA 94303, USA"
063210470,1104.581011,451.9034773,Single Family Residential,1963,6731.98,2015,249582,249582,499164,17.85013583,4.995737155,89.17458677,-1,4864.24383930947,none,-122.14075342,37.468716,"633 Runnymede St, East Palo Alto, CA 94303, USA"
063264290,555.976126,649.8174707,Single Family Residential,1928,5238.6,2015,91877,269406,361283,18.62470604,5.086133607,94.72774332,-1,6994.570272867729,attached,-122.13219853,37.46882486,"1005 Runnymede St, East Palo Alto, CA 94303, USA"
063196130,666.8052247,466.043139,Single Family Residential,1953,4768.38,2015,155380,155380,310760,20.40818383,6.365587622,129.9100824,0.385,5016.4417438821,none,-122.14467654,37.46841774,"411 Oakdale Ave, East Palo Alto, CA 94303, USA"
063191090,690.5876965,787.2338339,Single Family Residential,1947,7213.82,2015,271827,271827,543654,15.42791589,8.949972301,138.0794199,0.846,8473.70626471621,detached,-122.14542859,37.46830289,"2336 Palo Verde Ave, East Palo Alto, CA 94303, USA"
062243170,328.8868686,580.6981617,Single Family Residential,1946,3869.1,2015,95492,95492,190984,17.30006886,8.237819276,142.5148407,0.923,6250.57694272263,attached,-122.15076253,37.46838058,"2219 Menalto Ave, East Palo Alto, CA 94303, USA"
063191080,140.4786277,774.2245338,Single Family Residential,1938,2503.6,2015,33746,75016,108762,15.42791589,9.099122883,140.3805025,0.846,8333.67545936982,detached,-122.14559645,37.46832012,"2330 Palo Verde Ave, East Palo Alto, CA 94303, USA"
063191070,240.3957964,867.5650868,Single Family Residential,1951,3863.48,2015,80835,127724,208559,13.44309263,11.45830245,154.0350212,0.692,9338.38383780652,detached,-122.14583033,37.46841033,"2290 Dumbarton Ave, East Palo Alto, CA 94303, USA"
063162370,441.8415199,443.1498427,Single Family Residential,1952,3523.28,2015,97901,97901,195802,12.50112502,5.125950081,64.08014283,-1,4770.02059183853,none,-122.14895307,37.46840834,"2245 Ralmar Ave, East Palo Alto, CA 94303, USA"
063171420,1078.760396,463.4949537,Single Family Residential,1927,5410.62,2015,375000,125000,500000,14.16674529,7.153787104,101.3458798,0.577,4989.01333213143,none,-122.14812098,37.46821809,"2215 Addison Ave, East Palo Alto, CA 94303, USA"
063172070,1353.978797,397.4079958,Single Family Residential,1953,5755.92,2015,395947,142135,538082,9.65026001,6.067879394,58.55661386,0.192,4277.659925991619,none,-122.14762615,37.46821072,"2226 Addison Ave, East Palo Alto, CA 94303, USA"
063171060,407.0601132,487.9500436,Single Family Residential,1926,3476.88,2015,127691,70934,198625,18.62470604,5.062647329,94.29031829,-1,5252.24547430604,none,-122.14847607,37.46819635,"2224 Ralmar Ave, East Palo Alto, CA 94303, USA"
063161410,1212.409276,345.432857,Single Family Residential,2006,5861.62,2015,209403,209403,418806,11.36739136,4.144361433,47.110578340000004,-1,3718.2047294623,none,-122.14987583,37.46820634,"2227 Poplar Ave, East Palo Alto, CA 94303, USA"
062241070,60.75063865,599.1706558,Single Family Residential,1955,2123.86,2015,9129,27271,36400,10.03208738,9.940827253,99.72724763,0.462,6449.413021965619,attached,-122.151691,37.46781216,"127 Holland St, East Palo Alto, CA 94303, USA"
063331190,669.6917011,589.8146854,Single Family Residential,1950,5603.74,2015,102314,292680,394994,18.62470604,5.062647329,94.29031829,-1,6348.70629217706,attached,-122.14064366,37.4680825,"2291 Capitol Ave, East Palo Alto, CA 94303, USA"
063262320,937.8341883,639.7719421,Single Family Residential,1953,1979.18,2015,400000,200000,600000,20.40818383,6.365587622,129.9100824,0.385,6886.44120757019,attached,-122.13057344,37.46821758,"2295 Pulgas Ave, East Palo Alto, CA 94303, USA"
063650020,1382.522248,361.9413726,Single Family Residential,1994,6822.24,2015,250196,250196,500392,8.21224916,5.243585768,43.06163282,0.192,3895.90074052914,none,-122.12881944,37.46798969,"1190 Veronica Ct, East Palo Alto, CA 94303, USA"
063301140,1088.225976,528.3829029,Single Family Residential,1947,7625.28,2015,226000,349000,575000,13.69112201,5.125950081,70.180007989999993,-1,5687.46072852531,attached,-122.14329699,37.46777778,"2271 Euclid Ave, East Palo Alto, CA 94303, USA"
063341430,548.9222177,699.9170148,Single Family Residential,1964,5563.78,2015,192100,192100,384200,24.6489803,5.950045276,146.6625488,0.385,7533.836755605719,detached,-122.13359291,37.46764089,"963 Garden St, East Palo Alto, CA 94303, USA"
063341440,236.0857381,900.6134876,Single Family Residential,1964,3705.46,2015,106311,106311,212622,12.80694038,12.2071801,156.3366278,0.692,9694.11351917764,detached,-122.13381204,37.46756854,"959 Garden St, East Palo Alto, CA 94303, USA"
063341570,35.69538468,2240.849923,Single Family Residential,1946,2191.94,2015,20590,59398,79988,38.73483954,25.74410432,997.1937498,1,24120.284486179702,detached,-122.13422303,37.46750001,"2254 Clarke Ave, East Palo Alto, CA 94303, USA"
063361350,934.4165256,494.918473,Single Family Residential,1961,6411.4,2015,231230,231230,462460,18.62470604,5.086133607,94.72774332,-1,5327.2529515247,none,-122.13906966,37.46740934,"2256 Cooley Ave, Palo Alto, CA 94303, USA"
063156110,65.43570877,464.5170133,Single Family Residential,1936,1554.82,2015,9268,21128,30396,13.56302295,8.849142077,120.0211171,0.692,5000.0146794598695,none,-122.14667139,37.46705414,"2237 Dumbarton Ave, East Palo Alto, CA 94303, USA"
063341420,392.6741565,826.8331253,Single Family Residential,1948,4919.1,2015,216451,108225,324676,12.69422765,11.83274104,150.2075085,0.615,8899.94907741667,detached,-122.13379237,37.46714657,"959 Garden St, East Palo Alto, CA 94303, USA"
063341210,356.2510113,894.6641269,Single Family Residential,1952,5429.64,2015,209946,108779,318725,17.66894755,9.70820265,171.5337234,0.923,9630.07519553891,detached,-122.13333347,37.46713809,"981 Garden St, East Palo Alto, CA 94303, USA"
063341250,380.870787,701.9283419,Single Family Residential,1954,4298.16,2015,171779,95565,267344,0,0,0,0,7555.4864793774095,detached,-122.13398907,37.46712891,"915 Garden St, East Palo Alto, CA 94303, USA"
063341260,526.8099007,694.8540631,Single Family Residential,1955,5367.26,2015,183028,183028,366056,19.03204285,8.163445287,155.3670405,1,7479.339649802089,attached,-122.13416382,37.4671231,"909 Garden St, East Palo Alto, CA 94303, USA"
063341460,1061.684432,669.4211374,Single Family Residential,1954,8000.18,2015,355357,355357,710714,13.33155149,7.385236031,98.45665444,0.519,7205.58218085986,attached,-122.1343348,37.46712111,"905 Garden St, East Palo Alto, CA 94303, USA"
063341550,441.2045921,615.3585091,Single Family Residential,1936,4343.14,2015,182040,89459,271499,15.74634753,7.733019351,121.7668102,0.846,6623.6574561014895,attached,-122.13456722,37.46721049,"2250 Clarke Ave, East Palo Alto, CA 94303, USA"
063331270,63.7890914,556.0982171,Single Family Residential,1946,1709.8,2015,8757,26716,35473,15.00450881,10.76036538,161.4539971,0.769,5985.785599042691,attached,-122.14066388,37.46695484,"2249 Capitol Ave, East Palo Alto, CA 94303, USA"
063301080,95.13985439,689.1538822,Single Family Residential,1946,1739.74,2015,9268,56298,65566,20.40818383,6.365587622,129.9100824,0.385,7417.98347261258,attached,-122.14350478,37.46684789,"2241 Euclid Ave, East Palo Alto, CA 94303, USA"
063362210,55.76151084,672.4889523,Single Family Residential,1957,1435.74,2015,9268,28231,37499,17.66894755,9.76795486,172.5894821,0.923,7238.60383366197,attached,-122.13879732,37.46662059,"700 Schembri Ln, East Palo Alto, CA 94303, USA"
063362410,90.98110171,514.3265922,Single Family Residential,1963,1636.42,2015,9268,37526,46794,12.38336532,6.303612415,78.05993538,0.192,5536.16000578158,attached,-122.13730003,37.46649918,"6 Bell Ct, East Palo Alto, CA 94303, USA"
063362400,104.9793654,577.7611608,Single Family Residential,1963,1882.54,2015,8757,51896,60653,14.05695664,5.59668886,78.67241263,0.389,6218.963358735119,attached,-122.13719913,37.46639492,"4 Bell Ct, East Palo Alto, CA 94303, USA"
063156160,449.9426157,464.5170133,Single Family Residential,1948,3589.32,2015,104503,104503,209006,14.88112093,4.995737155,74.34216875,-1,5000.0146794598695,none,-122.14682618,37.4663787,"2209 Dumbarton Ave, East Palo Alto, CA 94303, USA"
063362420,91.81215084,509.671101,Single Family Residential,1963,1832.42,2015,9268,37526,46794,11.31113057,6.551205821,74.10154445,0.404,5486.0487640539,none,-122.13752442,37.46651262,"8 Bell Ct, East Palo Alto, CA 94303, USA"
063331310,789.5509536,587.1590654,Single Family Residential,1948,6346.7,2015,231796,231796,463592,19.03204285,8.163445287,155.3670405,1,6320.12146405906,attached,-122.14069011,37.46630004,"2227 Capitol Ave, East Palo Alto, CA 94303, USA"
